Datetime_utc_end	WD_BJE	WS_BJE	RH_BJE	P_BJE	PREC_BJE	T_BJE
04/02/2023 18:00:00	298	1.6	91	947.9	1	-1.7
04/02/2023 19:00:00	287	1.6	81	948.8	0.5	-1.7
04/02/2023 20:00:00	352	3.1	66	949.8	0.2	-2
04/02/2023 21:00:00	340	3.3	68	950.4	0	-2.8
04/02/2023 22:00:00	309	3.3	66	950.7	0	-3.1
04/02/2023 23:00:00	287	2.1	62	950.8	0	-3.4
05/02/2023 00:00:00	285	2	64	950.9	0	-3.6
05/02/2023 01:00:00	301	1.7	72	950.9	0	-4.1
05/02/2023 02:00:00	276	1	75	951.1	0	-4.4
05/02/2023 03:00:00	352	1.6	73	950.7	0	-4.4
05/02/2023 04:00:00	296	1.4	77	950.7	0.3	-4.8
05/02/2023 05:00:00	49	1.4	72	950.7	0.1	-5
05/02/2023 06:00:00	347	1.2	74	951	0	-4.9
05/02/2023 07:00:00	299	1.2	81	951.2	0.1	-5.1
05/02/2023 08:00:00	270	1.6	82	951.5	0.4	-5
05/02/2023 09:00:00	304	1.4	77	951.7	0.1	-4.1
05/02/2023 10:00:00	314	1.2	71	952.1	0	-3.1
05/02/2023 11:00:00	35	3.2	54	952.3	0	-3.6
05/02/2023 12:00:00	57	3.3	54	952.2	0	-4
05/02/2023 13:00:00	67	2.1	55	951.8	0	-3.7
05/02/2023 14:00:00	68	2.5	58	951.9	0	-4
05/02/2023 15:00:00	90	2.2	54	952	0	-3.7
05/02/2023 16:00:00	44	1.5	59	951.9	0	-4.2
05/02/2023 17:00:00	65	1.8	56	952.2	0	-4.7
05/02/2023 18:00:00	16	1.4	62	952.6	0	-5.1
05/02/2023 19:00:00	347	1	68	953	0	-5.2
05/02/2023 20:00:00	30	1.5	62	953	0	-4.9
05/02/2023 21:00:00	12	1.4	63	953	0	-5
05/02/2023 22:00:00	11	1.4	64	952.9	0	-4.9
05/02/2023 23:00:00	59	1.3	66	953	0	-4.9
06/02/2023 00:00:00	83	2.2	70	953	0	-5.2
06/02/2023 01:00:00	338	1.5	77	953.1	0	-5.5
06/02/2023 02:00:00	62	1.9	66	953.4	0.2	-5.5
06/02/2023 03:00:00	64	2.6	60	953.4	0	-5.4
06/02/2023 04:00:00	63	3.5	59	954	0	-5.9
06/02/2023 05:00:00	56	3	60	954.2	0	-6.6
06/02/2023 06:00:00	79	2.2	64	954.3	0	-7.3
06/02/2023 07:00:00	101	3	64	954.3	0	-7.1
06/02/2023 08:00:00	119	2.1	61	954.9	0	-6.6
06/02/2023 09:00:00	208	1.2	58	955.1	0	-5.3
06/02/2023 10:00:00	115	2.4	52	955.1	0	-4.2
06/02/2023 11:00:00	93	4.5	49	955.3	0	-3.3
06/02/2023 12:00:00	98	3.4	49	954.9	0	-3.8
06/02/2023 13:00:00	109	3.2	52	954.5	0	-4.2
06/02/2023 14:00:00	88	4.6	53	954.2	0	-4.2
06/02/2023 15:00:00	90	3.8	56	954.5	0	-4.1
06/02/2023 16:00:00	84	3.3	60	954.3	0	-4.6
06/02/2023 17:00:00	104	2.3	64	954.9	0	-4.9
06/02/2023 18:00:00	112	3.1	65	955.6	0	-5
06/02/2023 19:00:00	85	1.9	63	956	0	-5.1
06/02/2023 20:00:00	83	1.6	63	956.3	0	-5.1
06/02/2023 21:00:00	105	1.7	62	956.3	0	-5.2
06/02/2023 22:00:00	98	1	65	956.7	0	-5.2
06/02/2023 23:00:00	113	1.1	65	956.9	0	-5.2
07/02/2023 00:00:00	89	1.3	65	957.1	0	-5.2
07/02/2023 01:00:00	77	1.9	66	957	0	-5.2
07/02/2023 02:00:00	75	2.1	66	957	0	-5.1
07/02/2023 03:00:00	68	1.6	67	957.1	0	-5.2
07/02/2023 04:00:00	169	0.8	67	957.7	0	-5.3
07/02/2023 05:00:00	128	0.8	65	958.1	0	-5.3
07/02/2023 06:00:00	297	1	67	958.8	0	-5.3
07/02/2023 07:00:00	311	1	66	959	0	-5.2
07/02/2023 08:00:00	325	1.4	66	959	0	-5.2
07/02/2023 09:00:00	334	1.1	63	958.7	0	-4.7
07/02/2023 10:00:00	103	1	56	958.5	0	-3
07/02/2023 11:00:00	54	1.2	53	959	0	-3.5
07/02/2023 12:00:00	109	2.2	51	958.6	0	-2.8
07/02/2023 13:00:00	101	3.4	49	958.2	0	-2.5
07/02/2023 14:00:00	97	3.4	50	957.3	0	-2.3
07/02/2023 15:00:00	91	3.7	52	957.4	0	-2.5
07/02/2023 16:00:00	73	2.5	55	957.3	0	-2.8
07/02/2023 17:00:00	73	2.4	58	957.8	0	-4
07/02/2023 18:00:00	80	2.5	64	958.5	0	-5.4
07/02/2023 19:00:00	72	1.7	67	958.9	0	-6.3
07/02/2023 20:00:00	112	2.1	69	959.2	0	-6.8
07/02/2023 21:00:00	96	1.8	72	959.4	0	-7.7
07/02/2023 22:00:00	113	1	74	959.2	0	-8.3
07/02/2023 23:00:00	120	1.1	73	959.5	0	-8.6
08/02/2023 00:00:00	122	1.3	74	959.6	0	-9.1
08/02/2023 01:00:00	114	1.2	76	959.9	0	-9.1
08/02/2023 02:00:00	151	0.5	75	960.1	0	-8.3
08/02/2023 03:00:00	128	0.5	74	959.9	0	-8.1
08/02/2023 04:00:00	137	0.7	75	959.8	0	-7.7
08/02/2023 05:00:00	108	0.8	73	959.8	0	-7.4
08/02/2023 06:00:00	105	1.6	73	959.9	0	-7.1
08/02/2023 07:00:00	117	0.9	72	960.1	0	-6.8
08/02/2023 08:00:00	279	0.8	75	960.2	0	-6.5
08/02/2023 09:00:00	309	0.8	73	960.2	0	-6
08/02/2023 10:00:00	296	1.1	72	960.4	0	-5.2
08/02/2023 11:00:00	298	1.2	69	960.5	0	-4.3
08/02/2023 12:00:00	250	1	68	960.5	0	-3.6
08/02/2023 13:00:00	248	1.2	74	960.2	0	-4
08/02/2023 14:00:00	207	0.6	74	959.8	0	-3.9
08/02/2023 15:00:00	358	0.6	71	959.5	0	-2.6
08/02/2023 16:00:00	307	1	71	959.2	0	-3.1
08/02/2023 17:00:00	85	2.2	60	959.2	0	-3.4
08/02/2023 18:00:00	121	1.8	61	959.6	0	-3.7
08/02/2023 19:00:00	114	1.8	59	959.7	0	-3.9
08/02/2023 20:00:00	128	2.6	63	960	0	-4.9
08/02/2023 21:00:00	139	2.2	64	960.1	0	-5.2
08/02/2023 22:00:00	142	2	66	960.2	0	-5.2
08/02/2023 23:00:00	157	1.1	68	960	0	-5.4
09/02/2023 00:00:00	203	0.8	66	960	0	-5.3
09/02/2023 01:00:00	220	0.7	71	959.7	0	-5.9
09/02/2023 02:00:00	88	0.6	73	959.4	0	-6.7
09/02/2023 03:00:00	109	1	71	958.9	0	-8
09/02/2023 04:00:00	109	1.7	75	958.8	0	-8.5
09/02/2023 05:00:00	110	3.1	74	958.6	0	-8.3
09/02/2023 06:00:00	107	3.1	76	958.6	0	-9.1
09/02/2023 07:00:00	113	1.7	77	958.6	0	-10.1
09/02/2023 08:00:00	118	3.1	72	959	0	-8.9
09/02/2023 09:00:00	109	3	61	959	0	-5.6
09/02/2023 10:00:00	140	2	54	958.7	0	-2.7
09/02/2023 11:00:00	189	1.5	47	958.4	0	-0.5
09/02/2023 12:00:00	143	2.8	48	957.6	0	-1.3
09/02/2023 13:00:00	146	2.9	46	957.3	0	0.1
09/02/2023 14:00:00	149	1.8	44	956.8	0	0.3
09/02/2023 15:00:00	133	1.7	43	956.5	0	0.4
09/02/2023 16:00:00	139	1.5	47	957	0	-0.1
09/02/2023 17:00:00	140	1.7	53	957.2	0	-1.6
09/02/2023 18:00:00	115	2.6	62	957.9	0	-3.1
09/02/2023 19:00:00	110	3	67	957.8	0	-4.3
09/02/2023 20:00:00	105	4	69	958.1	0	-5.1
09/02/2023 21:00:00	110	3.5	72	958.4	0	-6.1
09/02/2023 22:00:00	118	4	74	958.5	0	-6.9
09/02/2023 23:00:00	113	4.2	76	958.6	0	-7.7
10/02/2023 00:00:00	116	3.9	77	958.6	0	-8.3
10/02/2023 01:00:00	111	4.2	77	958.4	0	-9.1
10/02/2023 02:00:00	104	4.5	76	958.3	0	-9.1
10/02/2023 03:00:00	108	3.2	76	958	0	-9.7
10/02/2023 04:00:00	112	2.9	77	958.2	0	-10.4
10/02/2023 05:00:00	117	1.9	79	958.3	0	-10.9
10/02/2023 06:00:00	122	1.9	77	958.8	0	-11.3
10/02/2023 07:00:00	117	1.1	80	959.2	0	-11.7
10/02/2023 08:00:00	117	1.3	73	959.7	0	-9.9
10/02/2023 09:00:00	124	1.5	66	959.9	0	-7.8
10/02/2023 10:00:00	133	0.9	61	960	0	-4.6
10/02/2023 11:00:00	256	1.2	59	960	0	-3.2
10/02/2023 12:00:00	237	1.4	56	959.3	0	-1.8
10/02/2023 13:00:00	280	1.3	53	958.6	0	-0.5
10/02/2023 14:00:00	255	1.4	51	958.1	0	0.6
10/02/2023 15:00:00	270	1.3	51	958	0	1.1
10/02/2023 16:00:00	262	1.2	55	958.1	0	0.3
10/02/2023 17:00:00	246	0.8	59	958.6	0	-0.9
10/02/2023 18:00:00	128	1.1	70	959.4	0	-2.8
10/02/2023 19:00:00	129	1	76	960	0	-3.8
10/02/2023 20:00:00	123	1.8	76	960.2	0	-4.1
10/02/2023 21:00:00	113	2.2	77	960.5	0	-4.7
10/02/2023 22:00:00	98	2.2	77	960.7	0	-5.2
10/02/2023 23:00:00	106	2.7	79	960.7	0	-5.9
11/02/2023 00:00:00	111	2.1	79	960.6	0	-6.5
11/02/2023 01:00:00	107	3.1	79	960.5	0	-6.5
11/02/2023 02:00:00	115	3.4	80	960.7	0	-7.5
11/02/2023 03:00:00	116	2.9	79	960.2	0	-8.4
11/02/2023 04:00:00	108	2	82	959.9	0	-9.1
11/02/2023 05:00:00	108	1.6	83	959.7	0	-9.3
11/02/2023 06:00:00	115	2	81	959.5	0	-9.7
11/02/2023 07:00:00	119	2.4	81	959.3	0	-10.2
11/02/2023 08:00:00	110	2.2	75	959.5	0	-7.8
11/02/2023 09:00:00	125	2.3	63	959.4	0	-5.2
11/02/2023 10:00:00	248	0.9	57	958.9	0	-1.7
11/02/2023 11:00:00	220	1	51	958.6	0	0.4
11/02/2023 12:00:00	252	1.3	50	958	0	1.4
11/02/2023 13:00:00	252	1.4	47	957	0	2.9
11/02/2023 14:00:00	276	1	42	955.9	0	4
11/02/2023 15:00:00	276	1.1	41	955.3	0	4.7
11/02/2023 16:00:00	266	1.2	45	955.4	0	3.7
11/02/2023 17:00:00	264	0.9	49	955.7	0	2.5
11/02/2023 18:00:00	91	0.9	60	956	0	0.1
11/02/2023 19:00:00	117	0.8	66	956	0	-1.1
11/02/2023 20:00:00	122	0.9	69	956.1	0	-1.7
11/02/2023 21:00:00	104	2.2	69	955.8	0	-1.7
11/02/2023 22:00:00	103	2.2	68	955.9	0	-2
11/02/2023 23:00:00	117	2.6	70	955.8	0	-1.9
12/02/2023 00:00:00	108	2.7	71	955.7	0	-1.9
12/02/2023 01:00:00	116	2.1	71	955.3	0	-1.6
12/02/2023 02:00:00	111	2.1	72	955.3	0	-1.6
12/02/2023 03:00:00	107	1.5	72	955	0	-1.6
12/02/2023 04:00:00	115	1	73	954.8	0	-1.6
12/02/2023 05:00:00	103	0.7	74	955.3	0	-1.6
12/02/2023 06:00:00	266	0.4	74	955.3	0	-1.6
12/02/2023 07:00:00	95	0.7	75	955.4	0	-1.4
12/02/2023 08:00:00	153	0.6	77	956	0	-1
12/02/2023 09:00:00	281	0.6	86	956.4	0.3	-1
12/02/2023 10:00:00	278	0.7	87	956.7	0.2	-0.8
12/02/2023 11:00:00	246	0.6	88	957.2	0.1	-0.4
12/02/2023 12:00:00	223	0.6	86	957.4	0	0.2
12/02/2023 13:00:00	15	0.9	84	957.1	0	0.9
12/02/2023 14:00:00	233	0.6	80	957.1	0	1.6
12/02/2023 15:00:00	120	0.7	78	957.2	0	2.4
12/02/2023 16:00:00	293	0.6	79	957.5	0	2.4
12/02/2023 17:00:00	90	0.7	81	958	0	1.8
12/02/2023 18:00:00	21	0.4	85	958.6	0	1.3
12/02/2023 19:00:00	93	0.6	87	959	0	0.9
12/02/2023 20:00:00	120	0.5	89	959.3	0	0.7
12/02/2023 21:00:00	71	0.6	90	959.6	0	0.6
12/02/2023 22:00:00	96	0.7	91	959.9	0	0.6
12/02/2023 23:00:00	103	0.6	91	960	0	0.6
13/02/2023 00:00:00	69	0.8	91	960.1	0	0.5
13/02/2023 01:00:00	34	0.7	91	960.5	0	0.4
13/02/2023 02:00:00	62	0.8	92	960.8	0	0.3
13/02/2023 03:00:00	95	0.8	91	960.8	0	0.2
13/02/2023 04:00:00	86	0.9	91	960.3	0	-0.2
13/02/2023 05:00:00	86	2.1	88	960	0	-0.4
13/02/2023 06:00:00	131	1.4	89	960.4	0	-1.1
13/02/2023 07:00:00	114	1.5	88	960.6	0	-2.2
13/02/2023 08:00:00	115	2.7	82	960.8	0	-0.2
13/02/2023 09:00:00	118	2	71	960.9	0	2.1
13/02/2023 10:00:00	237	1.2	80	960.9	0	1.7
13/02/2023 11:00:00	244	1.4	72	960.9	0	3.4
13/02/2023 12:00:00	247	1.1	60	960.4	0	5.7
13/02/2023 13:00:00	259	1.3	53	959.7	0	7.3
13/02/2023 14:00:00	260	1.3	50	959	0	7.9
13/02/2023 15:00:00	283	1.1	49	958.6	0	8.1
13/02/2023 16:00:00	260	1.3	53	958.4	0	7.3
13/02/2023 17:00:00	223	1.2	59	958.4	0	5.5
13/02/2023 18:00:00	120	1.2	73	959	0	2.5
13/02/2023 19:00:00	121	1.6	78	959	0	1.2
13/02/2023 20:00:00	113	1.8	80	959.1	0	1.5
13/02/2023 21:00:00	111	2.4	82	959.3	0	0.1
13/02/2023 22:00:00	108	2.6	84	959.3	0	-0.3
13/02/2023 23:00:00	121	1.3	86	958.8	0	-1.3
14/02/2023 00:00:00	113	0.9	89	959	0	-2
14/02/2023 01:00:00	116	0.9	90	959.1	0	-2.5
14/02/2023 02:00:00	117	1.2	91	959.1	0	-2.8
14/02/2023 03:00:00	110	1	90	959.1	0	-3.3
14/02/2023 04:00:00	114	1.5	88	958.7	0	-2.3
14/02/2023 05:00:00	90	0.7	87	958.6	0	-1.9
14/02/2023 06:00:00	153	0.7	86	958.2	0	-1.7
14/02/2023 07:00:00	125	0.7	86	958.4	0	-1.5
14/02/2023 08:00:00	117	0.6	85	958.4	0	-1
14/02/2023 09:00:00	168	0.5	82	958.2	0	-0.2
14/02/2023 10:00:00	160	0.5	80	958.3	0	0.8
14/02/2023 11:00:00	212	0.5	77	958.3	0	1.7
14/02/2023 12:00:00	263	0.8	74	957.8	0	2.3
14/02/2023 13:00:00	177	0.6	71	957.3	0	3.1
14/02/2023 14:00:00	238	0.7	65	956.7	0.4	4.7
14/02/2023 15:00:00	319	1	65	956.3	0	4.4
14/02/2023 16:00:00	282	0.6	65	956	0	4.4
14/02/2023 17:00:00	169	0.4	68	956.2	0	3.6
14/02/2023 18:00:00	71	0.4	71	956.7	0	3
14/02/2023 19:00:00	133	0.6	76	956.9	0	2.6
14/02/2023 20:00:00	6	0.9	75	956.9	0	2.5
14/02/2023 21:00:00	102	0.6	73	956.7	0	2
14/02/2023 22:00:00	71	0.9	70	956.9	0	2.1
14/02/2023 23:00:00	171	0.5	73	956.9	0	1.8
15/02/2023 00:00:00	125	0.5	75	956.9	0	1.5
15/02/2023 01:00:00	74	1.6	70	956.8	0	1.6
15/02/2023 02:00:00	86	1.5	71	956.5	0	1.4
15/02/2023 03:00:00	92	1.5	71	956.3	0	0.9
15/02/2023 04:00:00	63	2.4	71	956.4	0	0.7
15/02/2023 05:00:00	61	2.1	73	956.4	0	0.3
15/02/2023 06:00:00	173	0.7	78	956.5	0	-0.3
15/02/2023 07:00:00	136	1.2	83	956.8	0	-1.1
15/02/2023 08:00:00	116	2.7	72	956.7	0	0.9
15/02/2023 09:00:00	108	2.9	59	956.4	0	3.5
15/02/2023 10:00:00	145	1.8	50	956.2	0	6.3
15/02/2023 11:00:00	248	1.2	49	955.8	0	6.7
15/02/2023 12:00:00	249	1.3	45	954.9	0	8.7
15/02/2023 13:00:00	263	1.4	42	953.9	0	10
15/02/2023 14:00:00	265	1.5	43	953.5	0	10.6
15/02/2023 15:00:00	240	1.5	39	953.4	0	11.4
15/02/2023 16:00:00	152	0.9	43	953.3	0	10.1
15/02/2023 17:00:00	133	1.3	56	953.4	0	7.3
15/02/2023 18:00:00	128	1.4	68	953.8	0	4.7
15/02/2023 19:00:00	117	1.8	71	953.8	0	3.5
15/02/2023 20:00:00	115	4.7	74	954	0	3.4
15/02/2023 21:00:00	104	4.4	77	954	0	2.5
15/02/2023 22:00:00	100	5.4	80	953.9	0	2
15/02/2023 23:00:00	100	4.6	81	953.9	0	1.4
16/02/2023 00:00:00	105	5.5	81	954.1	0	1.2
16/02/2023 01:00:00	108	3.4	83	954.2	0	0.3
16/02/2023 02:00:00	111	3.5	84	954.1	0	-0.1
16/02/2023 03:00:00	112	3.9	83	953.8	0	-0.2
16/02/2023 04:00:00	124	3.5	84	953.5	0	-0.9
16/02/2023 05:00:00	121	3.3	84	953.5	0	-1.2
16/02/2023 06:00:00	120	3.1	84	953.8	0	-1.7
16/02/2023 07:00:00	122	2.8	84	954	0	-2.2
16/02/2023 08:00:00	123	3.2	77	953.8	0	-0.3
16/02/2023 09:00:00	123	2	65	953.7	0	3.2
16/02/2023 10:00:00	208	1	60	953.6	0	5.4
16/02/2023 11:00:00	236	1	52	953.5	0	8.3
16/02/2023 12:00:00	229	1.1	43	952.7	0	10.1
16/02/2023 13:00:00	246	1.1	39	952.1	0	12.6
16/02/2023 14:00:00	244	1.2	33	951.1	0	14.2
16/02/2023 15:00:00	240	1.1	28	950.8	0	15.9
16/02/2023 16:00:00	172	1.1	32	950.8	0	12.5
16/02/2023 17:00:00	127	1.1	41	951.1	0	9.5
16/02/2023 18:00:00	125	1.2	55	951.7	0	6.5
16/02/2023 19:00:00	119	1.3	58	951.9	0	5.2
16/02/2023 20:00:00	117	2.1	61	952.1	0	4.3
16/02/2023 21:00:00	114	2.5	64	952.4	0	3.7
16/02/2023 22:00:00	115	2.3	68	952.6	0	2.8
16/02/2023 23:00:00	118	1.9	71	952.7	0	2
17/02/2023 00:00:00	118	2.2	72	952.9	0	1.6
17/02/2023 01:00:00	112	3	72	952.8	0	1.4
17/02/2023 02:00:00	117	3.6	71	952.9	0	1.4
17/02/2023 03:00:00	113	4.4	72	952.5	0	1.1
17/02/2023 04:00:00	116	4.2	73	952.2	0	0.7
17/02/2023 05:00:00						
17/02/2023 06:00:00	119	2.8	78	952.6	0	-0.7
17/02/2023 07:00:00	118	3.5	77	952.9	0	-0.6
17/02/2023 08:00:00	115	3.4	70	953.1	0	1.2
17/02/2023 09:00:00	129	2	58	953.4	0	4.3
17/02/2023 10:00:00	137	1.2	49	953.4	0	7.7
17/02/2023 11:00:00	196	0.9	40	952.9	0	10.9
17/02/2023 12:00:00	264	1.2	35	952	0	12.1
17/02/2023 13:00:00	301	1.7	31	951.3	0	13.3
17/02/2023 14:00:00	281	2	29	950.8	0	14.6
17/02/2023 15:00:00	283	2.5	27	951	0	15
17/02/2023 16:00:00	286	2.8	31	950.9	0	13.6
17/02/2023 17:00:00	312	1.7	38	951	0	11.7
17/02/2023 18:00:00	37	0.9	52	951.5	0	7.7
17/02/2023 19:00:00	122	1	63	951.8	0	5.2
17/02/2023 20:00:00	126	1	69	951.8	0	3.9
17/02/2023 21:00:00	130	1	72	952	0	3
17/02/2023 22:00:00	120	0.9	75	951.9	0	2.3
17/02/2023 23:00:00	135	1.3	76	951.9	0	2
18/02/2023 00:00:00	132	1.2	79	951.8	0	1.7
18/02/2023 01:00:00	127	1.3	79	951.9	0	1.5
18/02/2023 02:00:00	131	1.2	81	951.9	0	1.3
18/02/2023 03:00:00	130	1.3	82	952.1	0	1
18/02/2023 04:00:00	122	1.9	82	951.8	0	1.3
18/02/2023 05:00:00	122	1.6	82	951.7	0	1.3
18/02/2023 06:00:00	128	1.3	83	951.7	0	0.6
18/02/2023 07:00:00	121	1.6	85	951.6	0	0.6
18/02/2023 08:00:00	123	1.5	81	951.6	0	1.8
18/02/2023 09:00:00	120	1.3	66	951.6	0	6.3
18/02/2023 10:00:00	136	1	59	951.1	0	7.6
18/02/2023 11:00:00	124	0.6	54	950.5	0	9.4
18/02/2023 12:00:00	256	1	47	950.1	0	11.7
18/02/2023 13:00:00	255	1.4	41	949.2	0	13.6
18/02/2023 14:00:00	311	2.2	39	948.6	0	14.1
18/02/2023 15:00:00	303	2.3	38	948.2	0	14.8
18/02/2023 16:00:00	317	2.4	43	947.8	0	13.5
18/02/2023 17:00:00	324	2.3	49	947.7	0	11.5
18/02/2023 18:00:00	336	2.7	54	947.6	0	10
18/02/2023 19:00:00	114	1.1	63	947.9	0	7.4
18/02/2023 20:00:00	156	1	70	947.9	0	5.8
18/02/2023 21:00:00	118	0.9	75	948.1	0	4.9
18/02/2023 22:00:00	132	0.9	77	948.1	0	4.2
18/02/2023 23:00:00	243	1.1	78	948.2	0	4
19/02/2023 00:00:00	86	1.1	77	948.4	0	4.3
19/02/2023 01:00:00	108	0.9	77	948.2	0	3.9
19/02/2023 02:00:00	110	1.5	80	948.3	0	3.4
19/02/2023 03:00:00	112	1.4	82	947.6	0	3.1
19/02/2023 04:00:00	122	1.6	82	947.7	0	2.5
19/02/2023 05:00:00	118	2.4	81	948	0	2.4
19/02/2023 06:00:00	123	1.9	83	947.8	0	1.9
19/02/2023 07:00:00	112	2.1	84	947.5	0	1.9
19/02/2023 08:00:00	122	1.6	77	947.3	0	3.4
19/02/2023 09:00:00	116	1.9	62	947	0	7.2
19/02/2023 10:00:00	205	1	51	946.6	0	11
19/02/2023 11:00:00	270	2	48	946.2	0	12.8
19/02/2023 12:00:00	255	2.5	46	945.9	0	13.2
19/02/2023 13:00:00	279	2.8	47	945.3	0	13.5
19/02/2023 14:00:00	285	4.5	45	944.8	0	13.4
19/02/2023 15:00:00	276	4.4	48	944.7	0	12.3
19/02/2023 16:00:00	277	3.9	51	945	0	11.6
19/02/2023 17:00:00	275	3.9	54	945.6	0	10.5
19/02/2023 18:00:00	277	2.2	58	946.1	0	9.7
19/02/2023 19:00:00	281	2	61	947	0	9
19/02/2023 20:00:00	351	1.2	68	947.4	0	7.2
19/02/2023 21:00:00	124	1.2	72	948	0	5.7
19/02/2023 22:00:00	132	1	78	948.5	0	4.5
19/02/2023 23:00:00	113	1.2	81	949.1	0	3.7
20/02/2023 00:00:00	124	1.4	83	949.7	0	2.9
20/02/2023 01:00:00	114	1.6	85	949.6	0	2.4
20/02/2023 02:00:00	111	1.5	85	950.1	0	2.3
20/02/2023 03:00:00	122	1.5	87	950.5	0	1.8
20/02/2023 04:00:00	115	1.8	85	950.8	0	2.4
20/02/2023 05:00:00	112	1.4	83	950.9	0	2.7
20/02/2023 06:00:00	255	0.7	85	951.3	0	2.6
20/02/2023 07:00:00	109	1.3	86	951.7	0	1.8
20/02/2023 08:00:00	132	1.1	87	952.1	0	2.9
20/02/2023 09:00:00	115	1	69	952.2	0	6.9
20/02/2023 10:00:00	231	0.8	60	952.1	0	9.3
20/02/2023 11:00:00	270	1.1	55	951.7	0	11.4
20/02/2023 12:00:00	266	1.2	46	951.2	0	13
20/02/2023 13:00:00	243	1.5	35	950.3	0	14.4
20/02/2023 14:00:00	247	1.8	33	949.5	0	14.6
20/02/2023 15:00:00	272	1.3	30	949.1	0	15.2
20/02/2023 16:00:00	179	1.1	34	948.6	0	14.1
20/02/2023 17:00:00	169	1	42	948.4	0	11.4
20/02/2023 18:00:00	128	1.6	53	948.7	0	8.2
20/02/2023 19:00:00	123	1.5	57	949	0	7
20/02/2023 20:00:00	117	1.5	63	948.6	0	5.6
20/02/2023 21:00:00	124	1.2	66	948.4	0	4.8
20/02/2023 22:00:00	118	1.4	70	948.7	0	4.1
20/02/2023 23:00:00	119	3	71	948.2	0	3.6
21/02/2023 00:00:00	116	2.6	69	948	0	4
21/02/2023 01:00:00	118	4	70	947.3	0	3.8
21/02/2023 02:00:00	114	4.3	73	947	0	3.1
21/02/2023 03:00:00	120	2.3	75	946.8	0	2.5
21/02/2023 04:00:00	122	2.1	79	946.5	0	1.6
21/02/2023 05:00:00	118	3.1	78	946.6	0	2
21/02/2023 06:00:00	122	2.8	80	946.3	0	1.4
21/02/2023 07:00:00	117	2.8	80	946.2	0	1.5
21/02/2023 08:00:00	116	3.3	70	946.7	0	3.7
21/02/2023 09:00:00	126	2.9	58	946.1	0	7.1
21/02/2023 10:00:00	137	1.2	47	945.6	0	11
21/02/2023 11:00:00	195	1	39	945.1	0	14.1
21/02/2023 12:00:00	259	0.9	31	943.9	0	16.7
21/02/2023 13:00:00	300	1.6	27	943	0	18.3
21/02/2023 14:00:00	265	2.4	25	942.5	0	18.7
21/02/2023 15:00:00	274	2.5	25	942.3	0	18.9
21/02/2023 16:00:00	274	2.9	28	942.4	0	17.9
21/02/2023 17:00:00	276	2.3	34	942.5	0	15.2
21/02/2023 18:00:00	343	1.4	44	943	0	11.8
21/02/2023 19:00:00	130	1.3	55	943.3	0	8.8
21/02/2023 20:00:00	118	2.1	59	943.1	0	7.7
21/02/2023 21:00:00	118	1.8	63	943.7	0	6.6
21/02/2023 22:00:00	116	1.7	67	944.1	0	5.5
21/02/2023 23:00:00	115	2.2	70	944.2	0	4.8
22/02/2023 00:00:00	110	3.2	71	944.1	0	4.3
22/02/2023 01:00:00	104	3.5	73	943.9	0	3.8
22/02/2023 02:00:00	106	3.3	75	943.8	0	3.1
22/02/2023 03:00:00	112	4	75	943.6	0	3.1
22/02/2023 04:00:00	120	3.1	77	943.5	0	2.7
22/02/2023 05:00:00	107	3.8	79	943.5	0	2.6
22/02/2023 06:00:00	121	3.7	80	943.5	0	1.8
22/02/2023 07:00:00	121	3	83	943.8	0	1.7
22/02/2023 08:00:00	123	3.1	75	944	0	3.6
22/02/2023 09:00:00	126	1.9	62	943.8	0	7
22/02/2023 10:00:00	224	1.2	55	943.5	0	9.2
22/02/2023 11:00:00	227	1.1	48	943	0	11.9
22/02/2023 12:00:00	232	1	43	941.9	0	14.2
22/02/2023 13:00:00	263	1.2	39	940.9	0	15.9
22/02/2023 14:00:00	261	1.3	36	940.2	0	17.1
22/02/2023 15:00:00	278	1.2	34	940	0	17.8
22/02/2023 16:00:00	262	1.1	35	939.8	0	17.1
22/02/2023 17:00:00	144	1	46	939.8	0	13.4
22/02/2023 18:00:00	132	1.8	56	940.2	0	10.6
22/02/2023 19:00:00	127	1.8	59	940.3	0	9.3
22/02/2023 20:00:00	111	4.5	60	940.2	0	8.6
22/02/2023 21:00:00	112	4.3	63	940.5	0	7.7
22/02/2023 22:00:00	107	4.7	66	940.8	0	7.1
22/02/2023 23:00:00	113	3.5	72	940.6	0	5.6
23/02/2023 00:00:00	110	4.3	72	940.7	0	5.4
23/02/2023 01:00:00	114	4.4	74	940.6	0	4.6
23/02/2023 02:00:00	107	4.2	75	940.4	0	4.6
23/02/2023 03:00:00	116	3.4	77	940.4	0	3.8
23/02/2023 04:00:00	112	3.5	79	940.3	0	3.5
23/02/2023 05:00:00	115	2.9	82	940.6	0	2.8
23/02/2023 06:00:00	118	3	83	940.5	0	2.3
23/02/2023 07:00:00	115	3.4	83	940.8	0	2.3
23/02/2023 08:00:00	120	3	79	941.4	0	3.7
23/02/2023 09:00:00	130	1.9	65	941.4	0	7.1
23/02/2023 10:00:00	196	0.9	56	941.1	0	10.1
23/02/2023 11:00:00	261	1.3	52	941.1	0	12.1
23/02/2023 12:00:00	241	1.5	48	940.6	0	13.6
23/02/2023 13:00:00	323	1.7	45	939.9	0	14.2
23/02/2023 14:00:00	259	1.6	42	939.3	0	15.4
